2026-05-18 03:10:39 hide_called reason='main_window_hide_call' collapsed=False state=None last_reader='' last_hwnd=None focus_guard_suspended_for='0.000' stack='main_window.py:107:__init__ > main_window.py:1084:reset_session_state > main_window.py:285:_hide_mini_overlay > mini_overlay.py:393:hide_with_reason' fg_hwnd=263788 fg_class='ConsoleWindowClass' fg_title='명령 프롬프트 - python  main.py'
2026-05-18 03:10:39 hide_called reason='main_window_hide_call' collapsed=False state=None last_reader='' last_hwnd=None focus_guard_suspended_for='0.000' stack='main_window.py:179:start > main_window.py:1084:reset_session_state > main_window.py:285:_hide_mini_overlay > mini_overlay.py:393:hide_with_reason' fg_hwnd=263788 fg_class='ConsoleWindowClass' fg_title='명령 프롬프트 - python  main.py'
2026-05-18 14:21:56 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:21:56 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:21:56 hide_called reason='main_window_hide_call' collapsed=False state=('status', '???? ??', 526970) last_reader='word_selection' last_hwnd=526970 focus_guard_suspended_for='0.000' stack='main_window.py:197:start > main_window.py:317:update_drag_overlay_presence > main_window.py:300:_hide_mini_overlay > mini_overlay.py:417:hide_with_reason' fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:21:56 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:21:57 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:22 focus_guard_skip_empty_foreground state=('waiting', 'word_selection', 526970) last_hwnd=526970 fg_hwnd=0 fg_class='' fg_title=''
2026-05-18 14:22:22 focus_guard_lost_focus state=('waiting', 'word_selection', 526970) last_hwnd=526970 fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:22 hide_called reason='focus_guard_lost_focus' collapsed=False state=('waiting', 'word_selection', 526970) last_reader='word_selection' last_hwnd=526970 focus_guard_suspended_for='0.000' stack='main.py:5:<module> > main_window.py:197:start > mini_overlay.py:463:_hide_if_target_lost_focus > mini_overlay.py:417:hide_with_reason' fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:25 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:25 focus_guard_skip_empty_foreground state=('waiting', 'word_selection', 526970) last_hwnd=526970 fg_hwnd=0 fg_class='' fg_title=''
2026-05-18 14:22:25 hide_called reason='main_window_hide_call' collapsed=False state=('waiting', 'word_selection', 526970) last_reader='word_selection' last_hwnd=526970 focus_guard_suspended_for='0.000' stack='main_window.py:197:start > main_window.py:317:update_drag_overlay_presence > main_window.py:300:_hide_mini_overlay > mini_overlay.py:417:hide_with_reason' fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:28 show_near_cursor window_handle=1116792 collapsed=False state=('waiting', 'notepad_selection', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:22:28 focus_guard_skip_empty_foreground state=('waiting', 'notepad_selection', 1116792) last_hwnd=1116792 fg_hwnd=0 fg_class='' fg_title=''
2026-05-18 14:22:29 hide_called reason='main_window_hide_call' collapsed=False state=('waiting', 'notepad_selection', 1116792) last_reader='notepad_selection' last_hwnd=1116792 focus_guard_suspended_for='0.000' stack='main_window.py:197:start > main_window.py:317:update_drag_overlay_presence > main_window.py:300:_hide_mini_overlay > mini_overlay.py:417:hide_with_reason' fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:30 show_near_cursor window_handle=1116792 collapsed=False state=('waiting', 'notepad_selection', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:22:32 focus_guard_lost_focus state=('waiting', 'notepad_selection', 1116792) last_hwnd=1116792 fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:32 hide_called reason='focus_guard_lost_focus' collapsed=False state=('waiting', 'notepad_selection', 1116792) last_reader='notepad_selection' last_hwnd=1116792 focus_guard_suspended_for='0.000' stack='main.py:5:<module> > main_window.py:197:start > mini_overlay.py:463:_hide_if_target_lost_focus > mini_overlay.py:417:hide_with_reason' fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:38 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:40 show_near_cursor window_handle=526970 collapsed=False state=('selected', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:41 focus_guard_skip_suspended remaining='4.936' state=('selected', 'word_selection', 526970) fg_hwnd=1378318 fg_class='Qt5152QWindowToolSaveBits' fg_title='Writing Assistant Mini'
2026-05-18 14:22:43 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:43 focus_guard_skip_suspended remaining='3.610' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:43 focus_guard_skip_suspended remaining='3.517' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:43 focus_guard_skip_suspended remaining='3.395' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='3.331' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='3.238' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='3.144' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='3.046' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='2.958' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='2.863' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='2.774' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='2.651' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='2.584' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:44 focus_guard_skip_suspended remaining='2.494' state=('waiting', 'word_selection', 526970) fg_hwnd=1378318 fg_class='Qt5152QWindowToolSaveBits' fg_title='Writing Assistant Mini'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 focus_guard_skip_status state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 focus_guard_skip_status state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 focus_guard_skip_status state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 focus_guard_skip_status state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 focus_guard_skip_status state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 focus_guard_skip_status state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:45 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 focus_guard_skip_status state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 show_near_cursor window_handle=526970 collapsed=False state=('status', '???? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 focus_guard_skip_suspended remaining='1.002' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 focus_guard_skip_suspended remaining='0.944' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 focus_guard_skip_suspended remaining='0.850' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 focus_guard_skip_suspended remaining='0.760' state=('waiting', 'word_selection', 526970) fg_hwnd=1378318 fg_class='Qt5152QWindowToolSaveBits' fg_title='Writing Assistant Mini'
2026-05-18 14:22:46 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:46 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 focus_guard_skip_status state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('status', '??? ??', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:47 show_near_cursor window_handle=526970 collapsed=False state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='1.628' state=('waiting', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:48 show_near_cursor window_handle=526970 collapsed=False state=('selected', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='1.518' state=('selected', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='1.424' state=('selected', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='1.331' state=('selected', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='1.217' state=('selected', 'word_selection', 526970) fg_hwnd=526970 fg_class='OpusApp' fg_title='김승현  -  호환성 모드 - Word'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='1.144' state=('selected', 'word_selection', 526970) fg_hwnd=0 fg_class='' fg_title=''
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='1.049' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='0.955' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='0.862' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='0.766' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:48 focus_guard_skip_suspended remaining='0.675' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 focus_guard_skip_suspended remaining='0.573' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 focus_guard_skip_suspended remaining='0.474' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 focus_guard_skip_suspended remaining='0.394' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 focus_guard_skip_suspended remaining='0.299' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 focus_guard_skip_suspended remaining='0.205' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 focus_guard_skip_suspended remaining='0.102' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 focus_guard_skip_suspended remaining='0.018' state=('selected', 'word_selection', 526970) fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:22:49 hide_called reason='main_window_hide_call' collapsed=False state=('selected', 'word_selection', 526970) last_reader='word_selection' last_hwnd=526970 focus_guard_suspended_for='0.000' stack='main_window.py:197:start > main_window.py:350:update_drag_overlay_presence > main_window.py:300:_hide_mini_overlay > mini_overlay.py:417:hide_with_reason' fg_hwnd=263898 fg_class='Chrome_WidgetWin_1' fg_title='README.md - writing-assistant(0.3.0) - Visual Studio Code'
2026-05-18 14:23:52 show_near_cursor window_handle=1116792 collapsed=False state=('waiting', 'notepad_selection', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:55 show_near_cursor window_handle=1116792 collapsed=False state=('waiting', 'notepad_selection', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:55 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:55 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:55 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:55 focus_guard_skip_status state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:55 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:55 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 focus_guard_skip_status state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 focus_guard_skip_status state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 focus_guard_skip_status state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 focus_guard_skip_status state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 focus_guard_skip_status state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 focus_guard_skip_status state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('status', '???? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('waiting', 'notepad_selection', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:56 show_near_cursor window_handle=1116792 collapsed=False state=('selected', 'notepad_selection', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:59 show_near_cursor window_handle=1116792 collapsed=False state=('waiting', 'notepad_selection', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:59 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:59 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:59 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:23:59 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 focus_guard_skip_status state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 focus_guard_skip_status state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 focus_guard_skip_status state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 focus_guard_skip_status state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 focus_guard_skip_status state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 show_near_cursor window_handle=1116792 collapsed=False state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
2026-05-18 14:24:00 focus_guard_skip_status state=('status', '??? ??', 1116792) fg_hwnd=1116792 fg_class='Notepad' fg_title='*제목 없음 - Windows 메모장'
